"Index","mean"
"1",-0.602331729237548
"2",-0.520603995880129
"3",-0.470421883200257
"4",-0.448498924195211
"5",-0.448498924195211
"6",-0.448498924195211
"7",-0.448498924195211
"8",-0.448498924195211
"9",-0.448498924195211
"10",-0.448498924195211
"11",-0.448498924195211
"12",-0.448498924195211
"13",-0.448498924195211
"14",-0.448498924195211
"15",-0.448498924195211
"16",-0.448498924195211
"17",-0.448498924195211
"18",-0.448498924195211
"19",-0.448498924195211
"20",-0.448498924195211
"21",-0.448498924195211
"22",-0.448498924195211
"23",-0.448498924195211
"24",-0.448498924195211
"25",-0.448498924195211
"26",-0.448498924195211
"27",-0.448498924195211
"28",-0.448498924195211
"29",-0.448498924195211
"30",-0.448498924195211
"31",-0.448498924195211
"32",-0.448498924195211
"33",-0.448498924195211
"34",-0.448498924195211
"35",-0.448498924195211
"36",-0.448498924195211
"37",-0.448498924195211
"38",-0.448498924195211
"39",-0.448498924195211
"40",-0.448498924195211
"41",-0.448498924195211
"42",-0.448498924195211
"43",-0.448498924195211
"44",-0.448498924195211
"45",-0.448498924195211
"46",-0.448498924195211
"47",-0.448498924195211
"48",-0.448498924195211
"49",-0.448498924195211
"50",-0.448498924195211
"51",-0.448498924195211
"52",-0.448498924195211
"53",-0.448498924195211
"54",-0.448498924195211
"55",-0.448498924195211
"56",-0.448498924195211
"57",-0.448498924195211
"58",-0.448498924195211
"59",-0.448498924195211
"60",-0.448498924195211
"61",-0.448498924195211
"62",-0.448498924195211
"63",-0.448498924195211
"64",-0.448498924195211
"65",-0.448498924195211
"66",-0.448498924195211
"67",-0.448498924195211
"68",-0.448498924195211
"69",-0.448498924195211
"70",-0.448498924195211
"71",-0.448498924195211
"72",-0.448498924195211
"73",-0.448498924195211
"74",-0.448498924195211
"75",-0.448498924195211
"76",-0.448498924195211
"77",-0.448498924195211
"78",-0.448498924195211
"79",-0.448498924195211
"80",-0.448498924195211
"81",-0.448498924195211
"82",-0.448498924195211
"83",-0.448498924195211
"84",-0.448498924195211
"85",-0.448498924195211
"86",-0.448498924195211
"87",-0.448498924195211
"88",-0.448498924195211
"89",-0.448498924195211
"90",-0.448498924195211
"91",-0.448498924195211
"92",-0.448498924195211
"93",-0.448498924195211
"94",-0.448498924195211
"95",-0.448498924195211
"96",-0.448498924195211
"97",-0.448498924195211
"98",-0.448498924195211
"99",-0.448498924195211
"100",-0.448498924195211
"101",-0.448498924195211
"102",-0.448498924195211
"103",-0.448498924195211
"104",-0.448498924195211
"105",-0.448498924195211
"106",-0.448498924195211
"107",-0.448498924195211
"108",-0.448498924195211
"109",-0.448498924195211
"110",-0.448498924195211
"111",-0.448498924195211
"112",-0.448498924195211
"113",-0.448498924195211
"114",-0.448498924195211
"115",-0.448498924195211
"116",-0.448498924195211
"117",-0.448498924195211
"118",-0.448498924195211
"119",-0.448498924195211
"120",-0.448498924195211
"121",-0.448498924195211
"122",-0.448498924195211
"123",-0.448498924195211
"124",-0.448498924195211
"125",-0.448498924195211
"126",-0.448498924195211
"127",-0.448498924195211
"128",-0.448498924195211
"129",-0.448498924195211
"130",-0.448498924195211
"131",-0.448498924195211
"132",-0.448498924195211
"133",-0.448498924195211
"134",-0.448498924195211
"135",-0.448498924195211
"136",-0.448498924195211
"137",-0.448498924195211
"138",-0.448498924195211
"139",-0.448498924195211
"140",-0.448498924195211
